R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R837;S483 -> S448;C2N2O -> C2N2O;[O]C(=[N])C#N:[N]=C1OC1=[N];2.500000e+12;1.059083e+11;1.191292e+13;1
R837*;S448 -> S483;C2N2O -> C2N2O;[N]=C1OC1=[N]:[O]C(=[N])C#N;0.000000e+00;0.000000e+00;2.995732e+13;0
R838;S484 -> S36 + S479;C2H2N3O -> CH2N2 + CNO;[O]C(=[N])C(=N)[NH]:N=C=N,[O]C#N;1.000000e+13;4.236333e+11;4.765168e+13;1
R838*;S36 + S479 -> S484;CH2N2 + CNO -> C2H2N3O;N=C=N,[O]C#N:[O]C(=[N])C(=N)[NH];0.000000e+00;0.000000e+00;1.054372e+10;0
R839;S485 -> S479 + S479;C2N2O2 -> CNO + CNO;[O]C(=[N])OC#N:[O]C#N,[O]C#N;3.333333e+12;1.412111e+11;1.588389e+13;1
R839*;S479 + S479 -> S485;CNO + CNO -> C2N2O2;[O]C#N,[O]C#N:[O]C(=[N])OC#N;0.000000e+00;0.000000e+00;5.830737e+09;0
R840;S486 -> S455;C2H2NO -> C2H2NO;[O]C=C=N:[N]=CC=O;4.761905e+11;1.130954e+11;1.261634e+12;3
R840*;S455 -> S486;C2H2NO -> C2H2NO;[N]=CC=O:[O]C=C=N;4.132231e+10;1.750551e+09;1.969078e+11;1
R841;S487 -> S370;C7H4N3O6 -> C7H4N3O6;[O]Cc1c(N=O)cc(cc1N([O])[O])N([O])[O]:O[CH]c1c(N=O)cc(cc1N([O])[O])N([O])[O];6.666667e+11;2.824222e+10;3.176779e+12;1
R841*;S370 -> S487;C7H4N3O6 -> C7H4N3O6;O[CH]c1c(N=O)cc(cc1N([O])[O])N([O])[O]:[O]Cc1c(N=O)cc(cc1N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;4.279618e+12;0
R842;S488 + S607 -> S489 + S602;C2H4N3O3 + C7H4N3O6 -> C2H3N3O3 + C7H5N3O6;[O]N(/C(=C(/N)\[NH])/O)[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])[CH2])[O]:[O]N(/C(=C(/N)\[NH])/[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])O)[CH2])[O];1.701130e+10;7.206554e+08;8.106170e+10;1
R842*;S489 + S602 -> S488 + S607;C2H3N3O3 + C7H5N3O6 -> C2H4N3O3 + C7H4N3O6;[O]N(/C(=C(/N)\[NH])/[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])O)[CH2])[O]:[O]N(/C(=C(/N)\[NH])/O)[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])[CH2])[O];0.000000e+00;0.000000e+00;5.154371e+11;0
R843;S488 -> S307;C2H4N3O3 -> C2H4N3O3;[O]N(/C(=C(/N)\[NH])/O)[O]:ON(/C(=C(/N)\[N])/O)[O];8.695652e+10;3.683768e+09;4.143625e+11;1
R843*;S307 -> S488;C2H4N3O3 -> C2H4N3O3;ON(/C(=C(/N)\[N])/O)[O]:[O]N(/C(=C(/N)\[NH])/O)[O];8.333333e+11;3.530278e+10;3.970974e+12;1
R844;S489 -> S204 + S625;C2H3N3O3 -> C2H3N2O + NO2;[O]N(/C(=C(/N)\[NH])/[O])[O]:O=C=C(N)[NH],[O]N=O;3.703704e+11;1.569012e+10;1.764877e+12;1
R844*;S204 + S625 -> S489;C2H3N2O + NO2 -> C2H3N3O3;O=C=C(N)[NH],[O]N=O:[O]N(/C(=C(/N)\[NH])/[O])[O];0.000000e+00;0.000000e+00;1.642910e+08;0
R845;S491 -> S333;C2H3N3O2 -> C2H3N3O2;[O]N(/[C]=C(/N)\[NH])[O]:ON([C]=C([NH])[NH])[O];2.865330e+10;1.213849e+09;1.365378e+11;1
R845*;S333 -> S491;C2H3N3O2 -> C2H3N3O2;ON([C]=C([NH])[NH])[O]:[O]N(/[C]=C(/N)\[NH])[O];0.000000e+00;0.000000e+00;7.883506e+11;0
R846;S491 -> S389 + S584;C2H3N3O2 -> H2N + C2HN2O2;[O]N(/[C]=C(/N)\[NH])[O]:[NH2],[O]N([C]=C=N)[O];1.146132e+11;3.458338e+10;2.702068e+11;4
R846*;S389 + S584 -> S491;H2N + C2HN2O2 -> C2H3N3O2;[NH2],[O]N([C]=C=N)[O]:[O]N(/[C]=C(/N)\[NH])[O];0.000000e+00;0.000000e+00;1.120703e+08;0
R847;S491 -> S616;C2H3N3O2 -> C2H3N3O2;[O]N(/[C]=C(/N)\[NH])[O]:[O]N1O/C/1=C(\N)/[NH];2.865330e+10;1.213849e+09;1.365378e+11;1
R847*;S616 -> S491;C2H3N3O2 -> C2H3N3O2;[O]N1O/C/1=C(\N)/[NH]:[O]N(/[C]=C(/N)\[NH])[O];0.000000e+00;0.000000e+00;1.497866e+13;0
R848;S492 + S495 -> S317 + S502;C2H3N3O2 + C2H4N4O4 -> C2H4N3O2 + C2H3N4O4;[O]N(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C([NH])N)N([O])[O])[O];5.830751e+08;2.470101e+07;2.778451e+09;1
R848*;S317 + S502 -> S492 + S495;C2H4N3O2 + C2H3N4O4 -> C2H3N3O2 + C2H4N4O4;ON(/[C]=C(/[NH])\N)[O],[O]N(C(=C([NH])N)N([O])[O])[O]:[O]N(/[C]=C(/[NH])\N)[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.654937e+09;0
R849;S492 + S625 -> S323;C2H3N3O2 + NO2 -> C2H3N4O4;[O]N(/[C]=C(/[NH])\N)[O],[O]N=O:ON(C(=C([NH])[NH])N([O])[O])[O];1.238661e+08;5.247382e+06;5.902430e+08;1
R849*;S323 -> S492 + S625;C2H3N4O4 -> C2H3N3O2 + NO2;ON(C(=C([NH])[NH])N([O])[O])[O]:[O]N(/[C]=C(/[NH])\N)[O],[O]N=O;0.000000e+00;0.000000e+00;4.785515e+10;0
R850;S492 -> S389 + S584;C2H3N3O2 -> H2N + C2HN2O2;[O]N(/[C]=C(/[NH])\N)[O]:[NH2],[O]N([C]=C=N)[O];3.367003e+10;1.426375e+09;1.604434e+11;1
R850*;S389 + S584 -> S492;H2N + C2HN2O2 -> C2H3N3O2;[NH2],[O]N([C]=C=N)[O]:[O]N(/[C]=C(/[NH])\N)[O];0.000000e+00;0.000000e+00;1.120703e+08;0
R851;S492 -> S617;C2H3N3O2 -> C2H3N3O2;[O]N(/[C]=C(/[NH])\N)[O]:[O]N1O/C/1=C(\[NH])/N;1.010101e+11;2.398993e+10;2.676194e+11;3
R851*;S617 -> S492;C2H3N3O2 -> C2H3N3O2;[O]N1O/C/1=C(\[NH])/N:[O]N(/[C]=C(/[NH])\N)[O];1.428571e+12;6.051905e+10;6.807383e+12;1
R852;S495 + S495 -> S322 + S499;C2H4N4O4 + C2H4N4O4 -> C2H5N4O4 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O];4.202191e+06;1.646021e+06;8.588120e+06;6
R852*;S322 + S499 -> S495 + S495;C2H5N4O4 + C2H3N4O4 -> C2H4N4O4 + C2H4N4O4;ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.043069e+09;0
R853;S495 + S495 -> S322 + S502;C2H4N4O4 + C2H4N4O4 -> C2H5N4O4 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O];3.501826e+06;1.231298e+06;7.609081e+06;5
R853*;S322 + S502 -> S495 + S495;C2H5N4O4 + C2H3N4O4 -> C2H4N4O4 + C2H4N4O4;ON(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.443224e+09;0
R854;S495 + S495 -> S332 + S499 + S625;C2H4N4O4 + C2H4N4O4 -> C2H5N3O2 + C2H3N4O4 + NO2;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON([C]=C(N)N)[O],[O]N(C(=C(N)[NH])N([O])[O])[O],[O]N=O;7.003651e+05;2.966980e+04;3.337358e+06;1
R854*;S332 + S499 + S625 -> S495 + S495;C2H5N3O2 + C2H3N4O4 + NO2 -> C2H4N4O4 + C2H4N4O4;ON([C]=C(N)N)[O],[O]N(C(=C(N)[NH])N([O])[O])[O],[O]N=O:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;9.935877e+06;0
R855;S495 + S495 -> S494;C2H4N4O4 + C2H4N4O4 -> C4H8N8O8;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:[O]N(C(=C(N)N)N(OC([C](N([O])[O])N([O])[O])(N)N)[O])[O];7.003651e+05;2.966980e+04;3.337358e+06;1
R855*;S494 -> S495 + S495;C4H8N8O8 -> C2H4N4O4 + C2H4N4O4;[O]N(C(=C(N)N)N(OC([C](N([O])[O])N([O])[O])(N)N)[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C(N)N)N([O])[O])[O];8.333333e+11;3.530278e+10;3.970974e+12;1
R856;S495 + S502 -> S308;C2H4N4O4 + C2H3N4O4 -> C4H7N8O8;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O]:ON(/C(=C(/NON(/C(=C(\[NH])/N)/N([O])[O])[O])\N)/N([O])[O])[O];1.542683e+07;6.535317e+05;7.351142e+07;1
R856*;S308 -> S495 + S502;C4H7N8O8 -> C2H4N4O4 + C2H3N4O4;ON(/C(=C(/NON(/C(=C(\[NH])/N)/N([O])[O])[O])\N)/N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R857;S495 + S539 -> S328 + S499;C2H4N4O4 + C7H5N3O6 -> C7H6N3O6 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C1=C[C](C(=C([CH]1)N([O])O)[CH2])N([O])[O])[O]:ON(C1=C[C](C(=C([CH]1)N([O])O)[CH2])N([O])[O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O];2.430186e+09;1.029508e+08;1.158024e+10;1
R857*;S328 + S499 -> S495 + S539;C7H6N3O6 + C2H3N4O4 -> C2H4N4O4 + C7H5N3O6;ON(C1=C[C](C(=C([CH]1)N([O])O)[CH2])N([O])[O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(C1=C[C](C(=C([CH]1)N([O])O)[CH2])N([O])[O])[O];0.000000e+00;0.000000e+00;2.577186e+11;0
R858;S495 + S581 -> S221 + S558;C2H4N4O4 + C2H4N3O2 -> C2H3N3O + C2H5N4O5;[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C(N)N)[O]:O=N/[C]=C(/N)\[NH],[O]N([C](C(O)(N)N)N([O])[O])[O];1.211058e+07;5.130447e+05;5.770897e+07;1
R858*;S221 + S558 -> S495 + S581;C2H3N3O + C2H5N4O5 -> C2H4N4O4 + C2H4N3O2;O=N/[C]=C(/N)\[NH],[O]N([C](C(O)(N)N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C(N)N)[O];0.000000e+00;0.000000e+00;9.020150e+11;0
R859;S495 + S581 -> S332 + S499;C2H4N4O4 + C2H4N3O2 -> C2H5N3O2 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C(N)N)[O]:ON([C]=C(N)N)[O],[O]N(C(=C(N)[NH])N([O])[O])[O];2.422117e+07;3.675569e+06;7.752254e+07;2
R859*;S332 + S499 -> S495 + S581;C2H5N3O2 + C2H3N4O4 -> C2H4N4O4 + C2H4N3O2;ON([C]=C(N)N)[O],[O]N(C(=C(N)[NH])N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C(N)N)[O];0.000000e+00;0.000000e+00;1.706907e+09;0
R860;S495 + S581 -> S332 + S502;C2H4N4O4 + C2H4N3O2 -> C2H5N3O2 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C(N)N)[O]:ON([C]=C(N)N)[O],[O]N(C(=C([NH])N)N([O])[O])[O];2.422117e+07;3.675569e+06;7.752254e+07;2
R860*;S332 + S502 -> S495 + S581;C2H5N3O2 + C2H3N4O4 -> C2H4N4O4 + C2H4N3O2;ON([C]=C(N)N)[O],[O]N(C(=C([NH])N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C(N)N)[O];0.000000e+00;0.000000e+00;1.117739e+09;0
R861;S495 + S584 + S625 -> S325 + S502;C2H4N4O4 + C2HN2O2 + NO2 -> C2H2N3O4 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C=N)[O],[O]N=O:ON(C(=C=N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O];1.580379e+05;6.695014e+03;7.530774e+05;1
R861*;S325 + S502 -> S495 + S584 + S625;C2H2N3O4 + C2H3N4O4 -> C2H4N4O4 + C2HN2O2 + NO2;ON(C(=C=N)N([O])[O])[O],[O]N(C(=C([NH])N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C=N)[O],[O]N=O;0.000000e+00;0.000000e+00;8.245863e+08;0
R862;S495 + S593 -> S592;C2H4N4O4 + C7H5N2O4 -> C9H9N6O8;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(c1c[c]c(c(c1)N([O])[O])C)[O]:[O]N(c1c[c]c(c(c1)N(OC(N([O])[O])(N([O])[O])[C](N)N)[O])C)[O];7.543247e+07;3.195571e+06;3.594484e+08;1
R862*;S592 -> S495 + S593;C9H9N6O8 -> C2H4N4O4 + C7H5N2O4;[O]N(c1c[c]c(c(c1)N(OC(N([O])[O])(N([O])[O])[C](N)N)[O])C)[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(c1c[c]c(c(c1)N([O])[O])C)[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R863;S495 + S606 -> S499 + S599;C2H4N4O4 + C7H5N3O6 -> C2H3N4O4 + C7H6N3O6;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O]:[O]N(C(=C(N)[NH])N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N(O)[O])C)[O];9.763720e+05;4.136237e+04;4.652577e+06;1
R863*;S499 + S599 -> S495 + S606;C2H3N4O4 + C7H6N3O6 -> C2H4N4O4 + C7H5N3O6;[O]N(C(=C(N)[NH])N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N(O)[O])C)[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O];0.000000e+00;0.000000e+00;3.105578e+09;0
R864;S495 + S606 -> S502 + S601;C2H4N4O4 + C7H5N3O6 -> C2H3N4O4 + C7H6N3O6;[O]N(C(=C(N)N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O]:[O]N(C(=C([NH])N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])O)C)[O];9.763720e+05;4.136237e+04;4.652577e+06;1
R864*;S502 + S601 -> S495 + S606;C2H3N4O4 + C7H6N3O6 -> C2H4N4O4 + C7H5N3O6;[O]N(C(=C([NH])N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])O)C)[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O];0.000000e+00;0.000000e+00;2.813083e+09;0
R865;S495 + S625 -> S264;C2H4N4O4 + NO2 -> C2H4N5O6;[O]N(C(=C(N)N)N([O])[O])[O],[O]N=O:O=NOC([C](N([O])[O])N([O])[O])(N)N;2.353219e+06;9.969019e+04;1.121348e+07;1
R865*;S264 -> S495 + S625;C2H4N5O6 -> C2H4N4O4 + NO2;O=NOC([C](N([O])[O])N([O])[O])(N)N:[O]N(C(=C(N)N)N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;1.497866e+13;0
R866;S495 + S625 -> S355 + S502;C2H4N4O4 + NO2 -> HNO2 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N=O:ON=O,[O]N(C(=C([NH])N)N([O])[O])[O];2.353219e+06;9.969019e+04;1.121348e+07;1
R866*;S355 + S502 -> S495 + S625;HNO2 + C2H3N4O4 -> C2H4N4O4 + NO2;ON=O,[O]N(C(=C([NH])N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;3.953172e+08;0
R867;S495 + S625 -> S355 + S529;C2H4N4O4 + NO2 -> HNO2 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N=O:ON=O,[O]N(C1=C(N)NON1[O])[O];2.353219e+06;9.969019e+04;1.121348e+07;1
R867*;S355 + S529 -> S495 + S625;HNO2 + C2H3N4O4 -> C2H4N4O4 + NO2;ON=O,[O]N(C1=C(N)NON1[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N=O;0.000000e+00;0.000000e+00;9.020150e+12;0
R868;S495 -> S5 + S505;C2H4N4O4 -> H3N + C2HN3O4;[O]N(C(=C(N)N)N([O])[O])[O]:N,[O]N(C(=C=N)N([O])[O])[O];1.980669e+08;8.390773e+06;9.438219e+08;1
R868*;S5 + S505 -> S495;H3N + C2HN3O4 -> C2H4N4O4;N,[O]N(C(=C=N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;6.029834e+07;0
R869;S495 -> S29 + S389 + S625;C2H4N4O4 -> C2H2N2O2 + H2N + NO2;[O]N(C(=C(N)N)N([O])[O])[O]:N/[C]=[C]/N([O])[O],[NH2],[O]N=O;3.961337e+08;6.011340e+07;1.267870e+09;2
R869*;S29 + S389 + S625 -> S495;C2H2N2O2 + H2N + NO2 -> C2H4N4O4;N/[C]=[C]/N([O])[O],[NH2],[O]N=O:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;4.985453e+05;0
R870;S495 -> S40;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:N=CC(N([O])[O])(N([O])[O])N;1.980669e+08;8.390773e+06;9.438219e+08;1
R870*;S40 -> S495;C2H4N4O4 -> C2H4N4O4;N=CC(N([O])[O])(N([O])[O])N:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R871;S495 -> S95 + S625 + S625;C2H4N4O4 -> C2H4N2 + NO2 + NO2;[O]N(C(=C(N)N)N([O])[O])[O]:NC(=[C])N,[O]N=O,[O]N=O;1.980669e+08;8.390773e+06;9.438219e+08;1
R871*;S95 + S625 + S625 -> S495;C2H4N2 + NO2 + NO2 -> C2H4N4O4;NC(=[C])N,[O]N=O,[O]N=O:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.123840e+08;0
R872;S495 -> S101;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:NC([C](N([O])[O])N([O])[O])[NH];3.367137e+09;2.003961e+09;5.241226e+09;17
R872*;S101 -> S495;C2H4N4O4 -> C2H4N4O4;NC([C](N([O])[O])N([O])[O])[NH]:[O]N(C(=C(N)N)N([O])[O])[O];6.086957e+11;2.585969e+11;1.185350e+12;7
R873;S495 -> S103 + S625;C2H4N4O4 -> C2H4N3O2 + NO2;[O]N(C(=C(N)N)N([O])[O])[O]:NC([C]N([O])[O])[NH],[O]N=O;1.980669e+08;8.390773e+06;9.438219e+08;1
R873*;S103 + S625 -> S495;C2H4N3O2 + NO2 -> C2H4N4O4;NC([C]N([O])[O])[NH],[O]N=O:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;3.057678e+11;0
R874;S495 -> S153;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:NON(/C(=[C]\N)/N([O])[O])[O];3.961337e+08;6.011340e+07;1.267870e+09;2
R874*;S153 -> S495;C2H4N4O4 -> C2H4N4O4;NON(/C(=[C]\N)/N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.497866e+13;0
R875;S495 -> S176;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:N[C]([C@]1(ON1[O])N([O])[O])N;3.961337e+08;6.011340e+07;1.267870e+09;2
R875*;S176 -> S495;C2H4N4O4 -> C2H4N4O4;N[C]([C@]1(ON1[O])N([O])[O])N:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.497866e+13;0
R876;S495 -> S179 + S389;C2H4N4O4 -> C2H2N3O4 + H2N;[O]N(C(=C(N)N)N([O])[O])[O]:N[C]=C(N([O])[O])N([O])[O],[NH2];8.120742e+09;5.877852e+09;1.087240e+10;41
R876*;S179 + S389 -> S495;C2H2N3O4 + H2N -> C2H4N4O4;N[C]=C(N([O])[O])N([O])[O],[NH2]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.128724e+08;0
R877;S495 -> S182 + S587;C2H4N4O4 -> CH4N2 + CN2O4;[O]N(C(=C(N)N)N([O])[O])[O]:N[C]N,[O]N([C]N([O])[O])[O];1.980669e+08;8.390773e+06;9.438219e+08;1
R877*;S182 + S587 -> S495;CH4N2 + CN2O4 -> C2H4N4O4;N[C]N,[O]N([C]N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.804030e+13;0
R878;S495 -> S306;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:ON(/C(=C(/N)\[NH])/N([O])[O])[O];3.367137e+09;2.003961e+09;5.241226e+09;17
R878*;S306 -> S495;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(/N)\[NH])/N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];5.940594e+10;1.410893e+10;1.573920e+11;3
R879;S495 -> S309;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:ON(/C(=C(/[NH])\N)/N([O])[O])[O];5.149739e+09;3.410565e+09;7.398563e+09;26
R879*;S309 -> S495;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(/[NH])\N)/N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];1.354402e+10;3.216708e+09;3.588396e+10;3
R880;S495 -> S310;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:ON(/C(=C(\N)/[NH])/N([O])[O])[O];6.140073e+09;4.219972e+09;8.569438e+09;31
R880*;S310 -> S495;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(\N)/[NH])/N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];2.188184e+10;7.694002e+09;4.754682e+10;5
R881;S495 -> S313;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:ON(/C(=C(\[NH])/N)/N([O])[O])[O];1.782602e+09;8.501193e+08;3.229206e+09;9
R881*;S313 -> S495;C2H4N4O4 -> C2H4N4O4;ON(/C(=C(\[NH])/N)/N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];8.746356e+10;2.077262e+10;2.317288e+11;3
R882;S495 -> S317 + S625;C2H4N4O4 -> C2H4N3O2 + NO2;[O]N(C(=C(N)N)N([O])[O])[O]:ON(/[C]=C(/[NH])\N)[O],[O]N=O;1.980669e+08;8.390773e+06;9.438219e+08;1
R882*;S317 + S625 -> S495;C2H4N3O2 + NO2 -> C2H4N4O4;ON(/[C]=C(/[NH])\N)[O],[O]N=O:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;3.146912e+08;0
R883;S495 -> S329;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:ON([C](C(=N)N)N([O])[O])[O];5.942006e+08;1.411228e+08;1.574294e+09;3
R883*;S329 -> S495;C2H4N4O4 -> C2H4N4O4;ON([C](C(=N)N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.184084e+11;0
R884;S495 -> S387 + S502;C2H4N4O4 -> H + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:[H],[O]N(C(=C([NH])N)N([O])[O])[O];3.961337e+08;6.011340e+07;1.267870e+09;2
R884*;S387 + S502 -> S495;H + C2H3N4O4 -> C2H4N4O4;[H],[O]N(C(=C([NH])N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;5.113464e+09;0
R885;S495 -> S389 + S427;C2H4N4O4 -> H2N + C2H2N3O4;[O]N(C(=C(N)N)N([O])[O])[O]:[NH2],[NH]C=C(N([O])[O])N([O])[O];3.961337e+08;6.011340e+07;1.267870e+09;2
R885*;S389 + S427 -> S495;H2N + C2H2N3O4 -> C2H4N4O4;[NH2],[NH]C=C(N([O])[O])N([O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.556580e+08;0
R886;S495 -> S441;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:[NH]ON(/C(=C/N)/N([O])[O])[O];1.980669e+08;8.390773e+06;9.438219e+08;1
R886*;S441 -> S495;C2H4N4O4 -> C2H4N4O4;[NH]ON(/C(=C/N)/N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R887;S495 -> S518;C2H4N4O4 -> C2H4N4O4;[O]N(C(=C(N)N)N([O])[O])[O]:[O]N(C(C(=N)N)N([O])[O])[O];1.980669e+08;8.390773e+06;9.438219e+08;1
R887*;S518 -> S495;C2H4N4O4 -> C2H4N4O4;[O]N(C(C(=N)N)N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;1.702121e+11;0
R888;S495 -> S581 + S625;C2H4N4O4 -> C2H4N3O2 + NO2;[O]N(C(=C(N)N)N([O])[O])[O]:[O]N([C]=C(N)N)[O],[O]N=O;1.148788e+10;8.775860e+09;1.470822e+10;58
R888*;S581 + S625 -> S495;C2H4N3O2 + NO2 -> C2H4N4O4;[O]N([C]=C(N)N)[O],[O]N=O:[O]N(C(=C(N)N)N([O])[O])[O];2.880986e+07;6.842350e+06;7.632976e+07;3
R889;S496 -> S311;C2H6N4O2 -> C2H6N4O2;[O]N(C(=C(N)N)N)[O]:ON(/C(=C(\N)/[NH])/N)[O];7.462687e+10;3.161443e+09;3.556096e+11;1
R889*;S311 -> S496;C2H6N4O2 -> C2H6N4O2;ON(/C(=C(\N)/[NH])/N)[O]:[O]N(C(=C(N)N)N)[O];0.000000e+00;0.000000e+00;1.302492e+12;0
